web-scraper-order,web-scraper-start-url,Детальная страница,Детальная страница-href,name,price,property--type,property--value,packaging--type,packaging--value,image
"1700425384-312","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Кабель канал","Да","","",""
"1700425384-313","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Светодиодная подсветка?","Нет","","",""
"1700425384-314","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Класс пожарной опасности","КМ-3","","",""
"1700425384-315","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Артикул товара","Р 8.137.18","","",""
"1700425384-316","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Длина, мм","2070","","",""
"1700425384-317","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Ширина, мм","137","","",""
"1700425384-318","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Толщина, мм","18","","",""
"1700425384-319","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Вес, кг","3.19","","",""
"1700425384-320","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","","","Длина","2070 мм",""
"1700425384-321","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","","","Ширина","137 мм",""
"1700425384-322","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","","","Высота","18 мм",""
"1700425384-323","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","","","Вес, кг","3.19",""
"1700425384-324","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","","","В упаковке, м.п.","2.07",""
"1700425384-325","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","","","В упаковке, шт","Наборная",""
"1700425384-326","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139485/P8-137-18_1000x1000_799.jpg"
"1700425384-327","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139485/P8-137-18-1_1000x1000_799.jpg"
"1700425384-328","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139485/P8-137-18-2_1000x1000_799.jpg"
"1700425384-329","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139485/P8-137-18-3_1000x1000_799.jpg"
"1700425384-330","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139485/P8-137-18-4_1000x1000_799.jpg"
"1700425384-331","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","","","","",""
"1700425389-332","https://eparket.com/plintus/likorn","Код товара: 198366
        Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16684 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1620016-2070-200-16","Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16","684 ₽ / м.п.","Страна производитель","Россия","","",""
"1700425389-333","https://eparket.com/plintus/likorn","Код товара: 198366
        Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16684 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1620016-2070-200-16","Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16","684 ₽ / м.п.","Материал","МДФ","","",""
"1700425389-334","https://eparket.com/plintus/likorn","Код товара: 198366
        Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16684 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1620016-2070-200-16","Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16","684 ₽ / м.п.","Покрытие","Под покраску","","",""
"1700425389-335","https://eparket.com/plintus/likorn","Код товара: 198366
        Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16684 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1620016-2070-200-16","Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16","684 ₽ / м.п.","Форма плинтуса","Фигурный","","",""
"1700425389-336","https://eparket.com/plintus/likorn","Код товара: 198366
        Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16684 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1620016-2070-200-16","Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16","684 ₽ / м.п.","Гибкость","Нет","","",""
"1700425389-337","https://eparket.com/plintus/likorn","Код товара: 198366
        Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16684 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1620016-2070-200-16","Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16","684 ₽ / м.п.","Кабель канал","Да","","",""
"1700425389-338","https://eparket.com/plintus/likorn","Код товара: 198366
        Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16684 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1620016-2070-200-16","Плинтус МДФ под покраску Ликорн Р 16.200.16 фигурный 2070×200×16","684 ₽ / м.п.","Светодиодная подсветка?","Нет","","",""
